node_id,x_coord,y_coord,Centroid,zone_id,geometry
26722,-76.825568,38.735233,,,POINT (-76.825568 38.735233)
26723,-76.877667,38.943803,,,POINT (-76.877667 38.943803)
26724,-76.810047,38.756583,,,POINT (-76.810047 38.756583)
26725,-76.870068,38.944390999999996,,,POINT (-76.870068 38.944391)
26726,-76.794648,38.783932,,,POINT (-76.794648 38.783932)
26727,-76.792817,38.785063,,,POINT (-76.792817 38.785063)
26728,-76.78151899999999,38.791443,,,POINT (-76.781519 38.791443)
26729,-76.76136,38.797463,,,POINT (-76.76136 38.797463)
26730,-76.75187700000001,38.802153000000004,,,POINT (-76.751877 38.802153)
26731,-76.767569,38.808510999999996,,,POINT (-76.767569 38.808511)
26732,-76.872099,38.688483000000005,,,POINT (-76.872099 38.688483)
26733,-76.874538,38.664122,,,POINT (-76.874538 38.664122)
26734,-76.88444,38.667621999999994,,,POINT (-76.88444 38.667622)
26735,-76.82443,38.810412,,,POINT (-76.82443 38.810412)
26736,-76.83058,38.797872999999996,,,POINT (-76.83058 38.797873)
26737,-76.836259,38.794140999999996,,,POINT (-76.836259 38.794141)
26738,-76.849339,38.810743,,,POINT (-76.849339 38.810743)
26739,-76.849097,38.820513,,,POINT (-76.849097 38.820513)
26740,-76.843037,38.786122,,,POINT (-76.843037 38.786122)
26741,-76.830077,38.773292,,,POINT (-76.830077 38.773292)
26742,-76.867298,38.775921000000004,,,POINT (-76.867298 38.775921)
26743,-76.86399999999999,38.761743,,,POINT (-76.864 38.761743)
26744,-76.87611700000001,38.771293,,,POINT (-76.876117 38.771293)
26745,-76.87791999999999,38.781781,,,POINT (-76.87792 38.781781)
26746,-76.884167,38.939721999999996,,,POINT (-76.884167 38.939722)
26747,-76.87150799999999,38.943182,,,POINT (-76.871508 38.943182)
26748,-76.873788,38.944109999999995,,,POINT (-76.873788 38.94411)
26749,-76.83195,38.756951,,,POINT (-76.83195 38.756951)
26750,-76.76840899999999,38.777903,,,POINT (-76.768409 38.777903)
26751,-76.916898,38.817461,,,POINT (-76.916898 38.817461)
26752,-76.839449,38.949641,,,POINT (-76.839449 38.949641)
26753,-76.963459,38.779794,,,POINT (-76.963459 38.779794)
26754,-76.924446,38.784833,,,POINT (-76.924446 38.784833)
26755,-76.91040799999999,38.800603,,,POINT (-76.910408 38.800603)
26756,-76.923028,38.802141,,,POINT (-76.923028 38.802141)
26757,-76.928938,38.800901,,,POINT (-76.928938 38.800901)
26758,-76.936918,38.808341,,,POINT (-76.936918 38.808341)
26759,-76.83807,38.947003,,,POINT (-76.83807 38.947003)
26760,-76.96347800000001,38.805662,,,POINT (-76.963478 38.805662)
26761,-76.93786899999999,38.800283,,,POINT (-76.937869 38.800283)
26762,-76.973398,38.805923,,,POINT (-76.973398 38.805923)
26763,-76.98015799999999,38.800133,,,POINT (-76.980158 38.800133)
26764,-76.986758,38.801663,,,POINT (-76.986758 38.801663)
26765,-76.989678,38.803321999999994,,,POINT (-76.989678 38.803322)
26766,-76.998808,38.802161,,,POINT (-76.998808 38.802161)
26767,-76.998303,38.787971,,,POINT (-76.998303 38.787971)
26768,-76.997416,38.781002,,,POINT (-76.997416 38.781002)
26769,-76.98862700000001,38.790293,,,POINT (-76.988627 38.790293)
26770,-76.973577,38.740272999999995,,,POINT (-76.973577 38.740273)
26771,-76.97380600000001,38.793114,,,POINT (-76.973806 38.793114)
26772,-76.912778,38.762043,,,POINT (-76.912778 38.762043)
26773,-76.972957,38.774662,,,POINT (-76.972957 38.774662)
26774,-76.957639,38.775371,,,POINT (-76.957639 38.775371)
26775,-76.952079,38.776522,,,POINT (-76.952079 38.776522)
26776,-76.937198,38.789052000000005,,,POINT (-76.937198 38.789052)
26777,-76.928567,38.793334,,,POINT (-76.928567 38.793334)
26778,-76.923698,38.778942,,,POINT (-76.923698 38.778942)
26779,-76.90857700000001,38.783852,,,POINT (-76.908577 38.783852)
26780,-76.90014000000001,38.773883000000005,,,POINT (-76.90014 38.773883)
26781,-76.89806899999999,38.765232,,,POINT (-76.898069 38.765232)
26782,-76.919088,38.755482,,,POINT (-76.919088 38.755482)
26783,-76.92621700000001,38.772362,,,POINT (-76.926217 38.772362)
26784,-76.927139,38.751931,,,POINT (-76.927139 38.751931)
26785,-76.955167,38.762510999999996,,,POINT (-76.955167 38.762511)
26786,-76.97216,38.751602,,,POINT (-76.97216 38.751602)
26787,-76.987139,38.754622,,,POINT (-76.987139 38.754622)
26788,-76.993089,38.755842,,,POINT (-76.993089 38.755842)
26789,-76.994277,38.766121999999996,,,POINT (-76.994277 38.766122)
26790,-76.98526700000001,38.767764,,,POINT (-76.985267 38.767764)
26791,-76.847628,38.944584000000006,,,POINT (-76.847628 38.944584)
26792,-77.004697,38.761032,,,POINT (-77.004697 38.761032)
26793,-77.005989,38.777334,,,POINT (-77.005989 38.777334)
26794,-77.00645899999999,38.779533,,,POINT (-77.006459 38.779533)
26795,-76.99712099999999,38.779464000000004,,,POINT (-76.997121 38.779464)
26796,-76.850688,38.945991,,,POINT (-76.850688 38.945991)
26797,-77.002627,38.737742,,,POINT (-77.002627 38.737742)
26798,-76.985327,38.682113,,,POINT (-76.985327 38.682113)
26799,-77.005157,38.726223,,,POINT (-77.005157 38.726223)
26800,-77.016549,38.710713,,,POINT (-77.016549 38.710713)
26801,-76.989817,38.712592,,,POINT (-76.989817 38.712592)
26802,-76.989917,38.725511,,,POINT (-76.989917 38.725511)
26803,-76.991699,38.742662,,,POINT (-76.991699 38.742662)
26804,-76.9817,38.714862,,,POINT (-76.9817 38.714862)
26805,-76.984317,38.718212,,,POINT (-76.984317 38.718212)
26806,-76.978587,38.728511,,,POINT (-76.978587 38.728511)
26807,-76.744248,38.955103,,,POINT (-76.744248 38.955103)
26808,-76.736857,38.953052,,,POINT (-76.736857 38.953052)
26809,-76.966768,38.703013,,,POINT (-76.966768 38.703013)
26810,-76.952377,38.723962,,,POINT (-76.952377 38.723962)
26811,-76.932098,38.747563,,,POINT (-76.932098 38.747563)
26812,-76.921959,38.729953,,,POINT (-76.921959 38.729953)
26813,-76.93861899999999,38.707813,,,POINT (-76.938619 38.707813)
26814,-76.956339,38.704333,,,POINT (-76.956339 38.704333)
26815,-76.919119,38.705782,,,POINT (-76.919119 38.705782)
26816,-76.894988,38.756833,,,POINT (-76.894988 38.756833)
26817,-76.895689,38.751792,,,POINT (-76.895689 38.751792)
26818,-76.89490699999999,38.737832,,,POINT (-76.894907 38.737832)
26819,-76.893468,38.722113,,,POINT (-76.893468 38.722113)
26820,-76.884848,38.711962,,,POINT (-76.884848 38.711962)
26821,-76.882848,38.704763,,,POINT (-76.882848 38.704763)
26822,-76.921549,38.685602,,,POINT (-76.921549 38.685602)
26823,-76.939219,38.678103,,,POINT (-76.939219 38.678103)
26824,-76.979077,38.683532,,,POINT (-76.979077 38.683532)
26825,-76.740078,38.949232,,,POINT (-76.740078 38.949232)
26826,-76.981318,38.688241,,,POINT (-76.981318 38.688241)
26827,-76.975257,38.697353,,,POINT (-76.975257 38.697353)
26828,-76.994928,38.685221999999996,,,POINT (-76.994928 38.685222)
26829,-77.008222,38.673138,,,POINT (-77.008222 38.673138)
26830,-76.972179,38.673373,,,POINT (-76.972179 38.673373)
26831,-77.011538,38.670243,,,POINT (-77.011538 38.670243)
26832,-77.04611899999999,38.658853,,,POINT (-77.046119 38.658853)
26833,-77.01782800000001,38.664882,,,POINT (-77.017828 38.664882)
26834,-76.906398,38.687683,,,POINT (-76.906398 38.687683)
26835,-76.789339,38.783132,,,POINT (-76.789339 38.783132)
26836,-76.813087,38.804963,,,POINT (-76.813087 38.804963)
26837,-76.860967,38.829712,,,POINT (-76.860967 38.829712)
26838,-76.824979,38.815473,,,POINT (-76.824979 38.815473)
26839,-76.845956,38.851064,,,POINT (-76.845956 38.851064)
26840,-76.75426800000001,38.815071,,,POINT (-76.754268 38.815071)
26841,-76.995659,38.772616,,,POINT (-76.995659 38.772616)
26842,-76.875046,38.665553,,,POINT (-76.875046 38.665553)
26843,-76.877977,38.826403000000006,,,POINT (-76.877977 38.826403)
26844,-76.74910799999999,38.951171,,,POINT (-76.749108 38.951171)
26845,-76.717137,38.960203,,,POINT (-76.717137 38.960203)
26846,-76.71,38.955292,,,POINT (-76.71 38.955292)
26847,-76.717548,38.949622,,,POINT (-76.717548 38.949622)
26848,-76.720395,38.954401000000004,,,POINT (-76.720395 38.954401)
26849,-76.876609,38.996232,,,POINT (-76.876609 38.996232)
26850,-76.87642,38.994013,,,POINT (-76.87642 38.994013)
26851,-76.881985,38.994389,,,POINT (-76.881985 38.994389)
26852,-76.882118,38.995043,,,POINT (-76.882118 38.995043)
26853,-76.863628,39.005962,,,POINT (-76.863628 39.005962)
26854,-76.861408,39.004111,,,POINT (-76.861408 39.004111)
26855,-76.864497,39.004093,,,POINT (-76.864497 39.004093)
26856,-76.850399,39.036892,,,POINT (-76.850399 39.036892)
26857,-76.851029,39.033471999999996,,,POINT (-76.851029 39.033472)
26858,-76.85399699999999,39.029843,,,POINT (-76.853997 39.029843)
26859,-76.853219,39.033221999999995,,,POINT (-76.853219 39.033222)
26860,-76.835787,39.063492,,,POINT (-76.835787 39.063492)
26861,-76.837058,39.052783000000005,,,POINT (-76.837058 39.052783)
26862,-76.840979,39.053703000000006,,,POINT (-76.840979 39.053703)
26863,-76.83927,39.062034000000004,,,POINT (-76.83927 39.062034)
26864,-77.021058,38.800992,,,POINT (-77.021058 38.800992)
26865,-77.020107,38.799572999999995,,,POINT (-77.020107 38.799573)
26866,-76.91669,38.935543,,,POINT (-76.91669 38.935543)
26867,-76.916437,38.934843,,,POINT (-76.916437 38.934843)
26868,-76.917309,38.934953,,,POINT (-76.917309 38.934953)
26869,-76.91778000000001,38.935393,,,POINT (-76.91778 38.935393)
26870,-76.912228,38.941292,,,POINT (-76.912228 38.941292)
26871,-76.912028,38.938683000000005,,,POINT (-76.912028 38.938683)
26872,-76.915337,38.937513,,,POINT (-76.915337 38.937513)
26873,-76.916108,38.939422,,,POINT (-76.916108 38.939422)
26874,-76.904779,38.964433,,,POINT (-76.904779 38.964433)
26875,-76.904168,38.961180999999996,,,POINT (-76.904168 38.961181)
26876,-76.905627,38.958673,,,POINT (-76.905627 38.958673)
26877,-76.905888,38.961183,,,POINT (-76.905888 38.961183)
26878,-76.89663900000001,38.975653,,,POINT (-76.896639 38.975653)
26879,-76.89546800000001,38.972382,,,POINT (-76.895468 38.972382)
26880,-76.899119,38.972454,,,POINT (-76.899119 38.972454)
26881,-76.90154,38.972211,,,POINT (-76.90154 38.972211)
26882,-76.912727,38.918753,,,POINT (-76.912727 38.918753)
26883,-76.918289,38.917252000000005,,,POINT (-76.918289 38.917252)
26884,-76.895478,38.931962,,,POINT (-76.895478 38.931962)
26885,-76.901219,38.927143,,,POINT (-76.901219 38.927143)
26886,-76.877927,38.943952,,,POINT (-76.877927 38.943952)
26887,-76.86877700000001,38.944691999999996,,,POINT (-76.868777 38.944692)
26888,-76.883387,38.941563,,,POINT (-76.883387 38.941563)
26889,-76.876749,38.944052,,,POINT (-76.876749 38.944052)
26890,-76.835559,38.947302,,,POINT (-76.835559 38.947302)
26891,-76.844667,38.946634,,,POINT (-76.844667 38.946634)
26892,-76.737057,38.953261,,,POINT (-76.737057 38.953261)
26893,-76.748867,38.951492,,,POINT (-76.748867 38.951492)
26894,-76.705399,38.955583000000004,,,POINT (-76.705399 38.955583)
26895,-76.724209,38.953863,,,POINT (-76.724209 38.953863)
26896,-76.87563399999999,38.996313,,,POINT (-76.875634 38.996313)
26897,-76.880707,38.994822,,,POINT (-76.880707 38.994822)
26898,-76.86210799999999,39.008022,,,POINT (-76.862108 39.008022)
26899,-76.863889,39.003910999999995,,,POINT (-76.863889 39.003911)
26900,-76.85019799999999,39.036733,,,POINT (-76.850198 39.036733)
26901,-76.85360899999999,39.030101,,,POINT (-76.853609 39.030101)
26902,-76.837327,39.059872999999996,,,POINT (-76.837327 39.059873)
26903,-76.841707,39.050922,,,POINT (-76.841707 39.050922)
26904,-77.020718,38.800932,,,POINT (-77.020718 38.800932)
26905,-77.019538,38.799493,,,POINT (-77.019538 38.799493)
26906,-76.916549,38.935452000000005,,,POINT (-76.916549 38.935452)
26907,-76.917179,38.934851,,,POINT (-76.917179 38.934851)
26908,-76.912017,38.941292,,,POINT (-76.912017 38.941292)
26909,-76.915989,38.936102000000005,,,POINT (-76.915989 38.936102)
26910,-76.904097,38.963921,,,POINT (-76.904097 38.963921)
26911,-76.90531899999999,38.957923,,,POINT (-76.905319 38.957923)
26912,-76.89636800000001,38.975411,,,POINT (-76.896368 38.975411)
26913,-76.898729,38.972601,,,POINT (-76.898729 38.972601)
26914,-77.038988,38.792413,,,POINT (-77.038988 38.792413)
26915,-76.993569,38.805602,,,POINT (-76.993569 38.805602)
26916,-76.723827,38.909903,,,POINT (-76.723827 38.909903)
26917,-76.902746,39.075159,,,POINT (-76.902746 39.075159)
26918,-76.866087,39.047610999999996,,,POINT (-76.866087 39.047611)
26919,-76.740649,38.937273,,,POINT (-76.740649 38.937273)
26920,-76.844909,39.045611,,,POINT (-76.844909 39.045611)
26921,-76.732108,38.933851000000004,,,POINT (-76.732108 38.933851)
26922,-76.912499,38.918642999999996,,,POINT (-76.912499 38.918643)
26923,-76.765477,38.945551,,,POINT (-76.765477 38.945551)
26924,-76.93324399999999,38.920842,,,POINT (-76.933244 38.920842)
26925,-76.93216,38.919221,,,POINT (-76.93216 38.919221)
26926,-76.932608,38.916703999999996,,,POINT (-76.932608 38.916704)
26927,-76.932317,38.916583,,,POINT (-76.932317 38.916583)
26928,-76.90364699999999,38.886052,,,POINT (-76.903647 38.886052)
26929,-76.932787,38.913971999999994,,,POINT (-76.932787 38.913972)
26930,-76.930048,38.918352,,,POINT (-76.930048 38.918352)
26931,-76.928066,38.917703,,,POINT (-76.928066 38.917703)
26932,-76.93545999999999,38.919553,,,POINT (-76.93546 38.919553)
26933,-76.935499,38.919121999999994,,,POINT (-76.935499 38.919122)
26934,-76.920517,38.835474,,,POINT (-76.920517 38.835474)
26935,-76.849917,39.016351,,,POINT (-76.849917 39.016351)
26936,-76.800537,38.913763,,,POINT (-76.800537 38.913763)
26937,-76.757277,38.908462,,,POINT (-76.757277 38.908462)
26938,-76.912789,38.813752,,,POINT (-76.912789 38.813752)
26939,-76.869019,38.665603999999995,,,POINT (-76.869019 38.665604)
26940,-76.95192800000001,39.032291,,,POINT (-76.951928 39.032291)
26941,-76.71714899999999,38.907371999999995,,,POINT (-76.717149 38.907372)
26942,-76.770769,38.877662,,,POINT (-76.770769 38.877662)
26943,-76.728158,38.825703000000004,,,POINT (-76.728158 38.825703)
26944,-76.72116700000001,38.815403,,,POINT (-76.721167 38.815403)
26945,-76.992278,38.669722,,,POINT (-76.992278 38.669722)
26946,-76.856137,39.101380999999996,,,POINT (-76.856137 39.101381)
26947,-76.980869,39.004241,,,POINT (-76.980869 39.004241)
26948,-77.011999,38.659092,,,POINT (-77.011999 38.659092)
26949,-77.037809,38.792561,,,POINT (-77.037809 38.792561)
26950,-77.037988,38.792421000000004,,,POINT (-77.037988 38.792421)
26951,-76.974488,38.703243,,,POINT (-76.974488 38.703243)
26953,-76.720148,38.880182,,,POINT (-76.720148 38.880182)
26955,-76.907028,38.803802000000005,,,POINT (-76.907028 38.803802)
26956,-76.897719,38.786863000000004,,,POINT (-76.897719 38.786863)
26957,-76.843898,38.873823,,,POINT (-76.843898 38.873823)
26958,-76.84344899999999,38.871873,,,POINT (-76.843449 38.871873)
26959,-76.847078,38.865014,,,POINT (-76.847078 38.865014)
26960,-76.846439,38.865161,,,POINT (-76.846439 38.865161)
26961,-76.841287,38.868232,,,POINT (-76.841287 38.868232)
26962,-76.84757900000001,38.869133000000005,,,POINT (-76.847579 38.869133)
26963,-76.954939,38.857362,,,POINT (-76.954939 38.857362)
26964,-76.849839,38.910182,,,POINT (-76.849839 38.910182)
26965,-76.84944899999999,38.909951,,,POINT (-76.849449 38.909951)
26966,-76.85054000000001,38.904222,,,POINT (-76.85054 38.904222)
26967,-76.850349,38.903124,,,POINT (-76.850349 38.903124)
26968,-76.852937,38.907281,,,POINT (-76.852937 38.907281)
26969,-76.851047,38.907171999999996,,,POINT (-76.851047 38.907172)
26970,-76.848788,38.906883,,,POINT (-76.848788 38.906883)
26971,-76.865339,38.897812,,,POINT (-76.865339 38.897812)
26972,-76.865049,38.906294,,,POINT (-76.865049 38.906294)
26973,-76.86626,38.907083,,,POINT (-76.86626 38.907083)
26974,-76.862838,38.906571,,,POINT (-76.862838 38.906571)
26975,-76.863508,38.909093,,,POINT (-76.863508 38.909093)
26977,-76.922108,39.056984,,,POINT (-76.922108 39.056984)
26978,-76.903929,39.075492,,,POINT (-76.903929 39.075492)
26979,-76.9045,39.075743,,,POINT (-76.9045 39.075743)
26980,-76.896252,39.084003,,,POINT (-76.896252 39.084003)
26981,-76.89524300000001,39.085336,,,POINT (-76.895243 39.085336)
26982,-76.896658,39.085832,,,POINT (-76.896658 39.085832)
26983,-76.89756899999999,39.084633000000004,,,POINT (-76.897569 39.084633)
26984,-76.894421,39.083619,,,POINT (-76.894421 39.083619)
26985,-76.898759,39.084941,,,POINT (-76.898759 39.084941)
26986,-76.892269,39.055521,,,POINT (-76.892269 39.055521)
26987,-76.946619,38.985172999999996,,,POINT (-76.946619 38.985173)
26988,-76.891419,38.995832,,,POINT (-76.891419 38.995832)
26989,-76.841247,38.908134000000004,,,POINT (-76.841247 38.908134)
26990,-76.827248,38.906082,,,POINT (-76.827248 38.906082)
26991,-76.835977,38.915361,,,POINT (-76.835977 38.915361)
26992,-76.833908,38.865182,,,POINT (-76.833908 38.865182)
26993,-76.827809,38.867101,,,POINT (-76.827809 38.867101)
26994,-76.85274799999999,38.709553,,,POINT (-76.852748 38.709553)
26995,-76.861558,38.711511,,,POINT (-76.861558 38.711511)
26996,-76.852197,38.70821,,,POINT (-76.852197 38.70821)
26997,-76.852328,38.697252,,,POINT (-76.852328 38.697252)
26998,-76.895548,38.690143,,,POINT (-76.895548 38.690143)
26999,-76.872127,38.686143,,,POINT (-76.872127 38.686143)
27000,-76.87237900000001,38.686171,,,POINT (-76.872379 38.686171)
27001,-76.871605,38.686453,,,POINT (-76.871605 38.686453)
27002,-76.85726700000001,38.687702,,,POINT (-76.857267 38.687702)
27003,-76.880489,38.942631,,,POINT (-76.880489 38.942631)
27004,-76.863164,38.945124,,,POINT (-76.863164 38.945124)
27005,-76.861354,38.945106,,,POINT (-76.861354 38.945106)
27006,-76.796966,38.966741999999996,,,POINT (-76.796966 38.966742)
27007,-76.792927,38.965032,,,POINT (-76.792927 38.965032)
27008,-76.93400799999999,38.912163,,,POINT (-76.934008 38.912163)
27009,-76.941186,38.918073,,,POINT (-76.941186 38.918073)
27010,-77.022449,38.804522999999996,,,POINT (-77.022449 38.804523)
27011,-76.851095,38.946131,,,POINT (-76.851095 38.946131)
27012,-76.851292,38.946274,,,POINT (-76.851292 38.946274)
27013,-76.851272,38.945783,,,POINT (-76.851272 38.945783)
27014,-76.851813,38.945877,,,POINT (-76.851813 38.945877)
27015,-76.846411,38.94665,,,POINT (-76.846411 38.94665)
27016,-76.846366,38.946221,,,POINT (-76.846366 38.946221)
27017,-76.841484,38.946857,,,POINT (-76.841484 38.946857)
27018,-76.841464,38.946448,,,POINT (-76.841464 38.946448)
27019,-76.82773900000001,38.947162,,,POINT (-76.827739 38.947162)
27020,-76.829796,38.947269,,,POINT (-76.829796 38.947269)
27021,-76.829818,38.946769,,,POINT (-76.829818 38.946769)
27022,-76.827297,38.946952,,,POINT (-76.827297 38.946952)
27023,-76.76021300000001,38.946842,,,POINT (-76.760213 38.946842)
27024,-76.75994,38.946273,,,POINT (-76.75994 38.946273)
27025,-76.75080799999999,38.950623,,,POINT (-76.750808 38.950623)
27026,-76.75020400000001,38.951519,,,POINT (-76.750204 38.951519)
27027,-76.750252,38.950808,,,POINT (-76.750252 38.950808)
27028,-76.750798,38.950392,,,POINT (-76.750798 38.950392)
27029,-76.743241,38.953561,,,POINT (-76.743241 38.953561)
27030,-76.74306,38.953008000000004,,,POINT (-76.74306 38.953008)
27031,-76.736285,38.953742999999996,,,POINT (-76.736285 38.953743)
27032,-76.73628599999999,38.953298,,,POINT (-76.736286 38.953298)
27033,-76.728507,38.953511,,,POINT (-76.728507 38.953511)
27034,-76.729965,38.953934000000004,,,POINT (-76.729965 38.953934)
27035,-76.729949,38.953509000000004,,,POINT (-76.729949 38.953509)
27036,-76.73161,38.953202000000005,,,POINT (-76.73161 38.953202)
27037,-76.726414,38.95361,,,POINT (-76.726414 38.95361)
27038,-76.72454499999999,38.954169,,,POINT (-76.724545 38.954169)
27039,-76.724529,38.953702,,,POINT (-76.724529 38.953702)
27040,-76.72415,38.953663,,,POINT (-76.72415 38.953663)
27043,-76.859523,38.835751,,,POINT (-76.859523 38.835751)
27044,-76.85837,38.833073,,,POINT (-76.85837 38.833073)
27048,-76.854458,38.826794,,,POINT (-76.854458 38.826794)
27049,-76.851587,38.823171,,,POINT (-76.851587 38.823171)
27053,-76.84507099999999,38.819121,,,POINT (-76.845071 38.819121)
27054,-76.83017,38.815363,,,POINT (-76.83017 38.815363)
27055,-76.85221999999999,38.946245000000005,,,POINT (-76.85222 38.946245)
27056,-76.852278,38.945707,,,POINT (-76.852278 38.945707)
27057,-76.866407,38.944881,,,POINT (-76.866407 38.944881)
27058,-76.866389,38.944722,,,POINT (-76.866389 38.944722)
27059,-76.866241,38.944925,,,POINT (-76.866241 38.944925)
27060,-76.86613299999999,38.944579,,,POINT (-76.866133 38.944579)
27062,-77.014809,38.667491,,,POINT (-77.014809 38.667491)
27066,-76.999707,38.681093,,,POINT (-76.999707 38.681093)
27067,-76.995324,38.685121,,,POINT (-76.995324 38.685121)
27068,-76.98907700000001,38.691383,,,POINT (-76.989077 38.691383)
27070,-76.98960699999999,38.707375,,,POINT (-76.989607 38.707375)
27073,-76.989851,38.7162,,,POINT (-76.989851 38.7162)
27075,-76.989906,38.724877,,,POINT (-76.989906 38.724877)
27077,-76.990144,38.725388,,,POINT (-76.990144 38.725388)
27078,-76.990494,38.731355,,,POINT (-76.990494 38.731355)
27080,-76.991478,38.740553000000006,,,POINT (-76.991478 38.740553)
27083,-76.992263,38.74795,,,POINT (-76.992263 38.74795)
27085,-76.993061,38.755584000000006,,,POINT (-76.993061 38.755584)
27088,-76.99333100000001,38.758055,,,POINT (-76.993331 38.758055)
27090,-76.99402099999999,38.764579,,,POINT (-76.994021 38.764579)
27093,-76.995175,38.770271,,,POINT (-76.995175 38.770271)
27096,-76.996616,38.777029,,,POINT (-76.996616 38.777029)
27100,-76.997812,38.783528000000004,,,POINT (-76.997812 38.783528)
27103,-76.998531,38.792753999999995,,,POINT (-76.998531 38.792754)
27105,-76.941787,38.737604,,,POINT (-76.941787 38.737604)
27107,-77.022059,38.793356,,,POINT (-77.022059 38.793356)
27110,-77.023049,38.79307,,,POINT (-77.023049 38.79307)
27111,-77.037809,38.792534,,,POINT (-77.037809 38.792534)
27114,-77.037988,38.792449,,,POINT (-77.037988 38.792449)
27116,-77.038988,38.79244,,,POINT (-77.038988 38.79244)
27117,-77.010706,38.797515000000004,,,POINT (-77.010706 38.797515)
27120,-77.013769,38.79534,,,POINT (-77.013769 38.79534)
27121,-77.002036,38.802054,,,POINT (-77.002036 38.802054)
27124,-77.00157,38.801799,,,POINT (-77.00157 38.801799)
27125,-76.998738,38.803765000000006,,,POINT (-76.998738 38.803765)
27129,-76.998798,38.803278999999996,,,POINT (-76.998798 38.803279)
27130,-77.017099,38.794982,,,POINT (-77.017099 38.794982)
27131,-77.025329,38.792905,,,POINT (-77.025329 38.792905)
27134,-77.025249,38.79282,,,POINT (-77.025249 38.79282)
27135,-77.008177,38.798825,,,POINT (-77.008177 38.798825)
27138,-77.007728,38.798611,,,POINT (-77.007728 38.798611)
27139,-77.015183,38.793052,,,POINT (-77.015183 38.793052)
27140,-76.873368,39.115563,,,POINT (-76.873368 39.115563)
27141,-76.831487,39.069252,,,POINT (-76.831487 39.069252)
27142,-76.693779,38.955841,,,POINT (-76.693779 38.955841)
27143,-76.75116,38.619152,,,POINT (-76.75116 38.619152)
27144,-76.874229,38.658212,,,POINT (-76.874229 38.658212)
27145,-77.055297,38.635474,,,POINT (-77.055297 38.635474)
27146,-76.99902800000001,38.655243,,,POINT (-76.999028 38.655243)
27147,-76.771058,38.950703000000004,,,POINT (-76.771058 38.950703)
27148,-76.7819,38.951602,,,POINT (-76.7819 38.951602)
27149,-76.86555899999999,39.075531,,,POINT (-76.865559 39.075531)
27150,-76.86948000000001,39.056222999999996,,,POINT (-76.86948 39.056223)
27151,-76.861087,39.063835,,,POINT (-76.861087 39.063835)
27153,-76.781488,38.768301,,,POINT (-76.781488 38.768301)
27154,-76.91014,39.069223,,,POINT (-76.91014 39.069223)
27155,-76.909214,39.068903999999996,,,POINT (-76.909214 39.068904)
27156,-76.907831,39.068337,,,POINT (-76.907831 39.068337)
27157,-76.908679,39.068632,,,POINT (-76.908679 39.068632)
27158,-76.887847,39.070091,,,POINT (-76.887847 39.070091)
27159,-76.88895699999999,39.067758000000005,,,POINT (-76.888957 39.067758)
27160,-76.920427,39.073822,,,POINT (-76.920427 39.073822)
27161,-76.915883,39.073763,,,POINT (-76.915883 39.073763)
27162,-76.913886,39.073625,,,POINT (-76.913886 39.073625)
27163,-76.900754,39.071714,,,POINT (-76.900754 39.071714)
27164,-76.89701099999999,39.071099,,,POINT (-76.897011 39.071099)
27165,-76.892338,39.070202,,,POINT (-76.892338 39.070202)
27166,-76.888074,39.069495,,,POINT (-76.888074 39.069495)
27167,-76.886528,39.069153,,,POINT (-76.886528 39.069153)
27168,-76.920456,39.072811,,,POINT (-76.920456 39.072811)
27169,-76.91589499999999,39.072717,,,POINT (-76.915895 39.072717)
27170,-76.913912,39.072592,,,POINT (-76.913912 39.072592)
27171,-76.910577,39.072214,,,POINT (-76.910577 39.072214)
27172,-76.901048,39.070644,,,POINT (-76.901048 39.070644)
27173,-76.89720600000001,39.07013,,,POINT (-76.897206 39.07013)
27174,-76.89245600000001,39.069313,,,POINT (-76.892456 39.069313)
27175,-76.888628,39.068639000000005,,,POINT (-76.888628 39.068639)
27176,-76.886962,39.068355,,,POINT (-76.886962 39.068355)
27177,-76.91039599999999,39.073488,,,POINT (-76.910396 39.073488)
27178,-76.716437,38.967263,,,POINT (-76.716437 38.967263)
27179,-76.715779,38.962962,,,POINT (-76.715779 38.962962)
27180,-76.717,38.961872,,,POINT (-76.717 38.961872)
27181,-76.719109,38.962983,,,POINT (-76.719109 38.962983)
27182,-76.717749,38.901363,,,POINT (-76.717749 38.901363)
27183,-76.710068,38.898002000000005,,,POINT (-76.710068 38.898002)
27184,-76.71850699999999,38.896411,,,POINT (-76.718507 38.896411)
27185,-76.725089,38.899683,,,POINT (-76.725089 38.899683)
27186,-76.899148,39.081821999999995,,,POINT (-76.899148 39.081822)
27187,-76.894799,39.087433000000004,,,POINT (-76.894799 39.087433)
27188,-76.895317,39.087733,,,POINT (-76.895317 39.087733)
27189,-76.898984,39.082992,,,POINT (-76.898984 39.082992)
27190,-76.824888,38.815182,,,POINT (-76.824888 38.815182)
27191,-76.820537,38.812262,,,POINT (-76.820537 38.812262)
27192,-76.82477800000001,38.812853999999994,,,POINT (-76.824778 38.812854)
27193,-76.82722700000001,38.814422,,,POINT (-76.827227 38.814422)
27194,-76.76257,38.811431,,,POINT (-76.76257 38.811431)
27195,-76.76525699999999,38.809682,,,POINT (-76.765257 38.809682)
27196,-76.769308,38.811471999999995,,,POINT (-76.769308 38.811472)
27197,-76.73742,38.816512,,,POINT (-76.73742 38.816512)
